"conf	repacc	prova	specie	comprensorio	sex	age	prelievo	riserva	altitudine	statoc	sintomi	numcamp	identif	esito	esito2	esito3	finalita	mp	pr	comune	localita	anno	mese	dtprel"
"310643	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 2 Edolo	F	Cl 1: 13-24 mesi \ 1-2 anni	altro	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Paspardo	Località Zumella	2021	9	2021-09-13 00:00:00.000"
"310673	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 2 Edolo	M	Cl 2: > 25 mesi \ > 2 anni	altro	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Paspardo	Località C.Sportivo	2021	9	2021-09-13 00:00:00.000"
"312975	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 8 Alto Garda	M	Cl 1: 13-24 mesi \ 1-2 anni	da prelievo venatorio - abbattuto	NULL	600	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Gargnano	Località Paton	2021	9	2021-09-15 00:00:00.000"
"313024	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 4 Bassa Valle Camonica	F	Cl 0: 0-12 mesi \ 0-1 anni	da prelievo venatorio - abbattuto	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Lozio	Località Lozio	2021	8	2021-08-28 00:00:00.000"
"313038	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 4 Bassa Valle Camonica	F	Cl 0: 0-12 mesi \ 0-1 anni	da prelievo venatorio - abbattuto	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Lozio	Località Lozio	2021	9	2021-09-01 00:00:00.000"
"313081	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 4 Bassa Valle Camonica	M	Cl 0: 0-12 mesi \ 0-1 anni	da piani di abbattimento - abbattuto	NULL	800	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Lozio	Località Frosinone	2021	9	2021-09-04 00:00:00.000"
"313109	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 4 Bassa Valle Camonica	F	Cl 1: 13-24 mesi \ 1-2 anni	da piani di abbattimento - abbattuto	NULL	800	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Lozio	Località Sucinva	2021	9	2021-09-15 00:00:00.000"
"313129	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 7 Valle Sabbia	F	Cl 1: 13-24 mesi \ 1-2 anni	da prelievo venatorio - abbattuto	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Vobarno	Località Vobarno	2021	9	2021-09-09 00:00:00.000"
"313161	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 7 Valle Sabbia	M	Cl 1: 13-24 mesi \ 1-2 anni	da prelievo venatorio - abbattuto	NULL	850	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Pertica Alta	Località Belprato	2021	9	2021-09-11 00:00:00.000"
"313190	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 8 Alto Garda	M	Cl 1: 13-24 mesi \ 1-2 anni	altro	NULL	190	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Gargnano	Località Pis-Ravere	2021	9	2021-09-13 00:00:00.000"
"313750	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 3 Media Valle Camonica	M	Cl 2: > 25 mesi \ > 2 anni	altro	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Capo di Ponte	Località Deria	2021	9	2021-09-15 00:00:00.000"
"314429	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 8 Alto Garda	M	Cl 1: 13-24 mesi \ 1-2 anni	da piani di abbattimento - abbattuto	NULL	500	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Tremosine	Località Val Degoi	2021	9	2021-09-16 00:00:00.000"
"314464	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 8 Alto Garda	F	Cl 1: 13-24 mesi \ 1-2 anni	da piani di abbattimento - abbattuto	NULL	600	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Gargnano	Località tESOL	2021	9	2021-09-16 00:00:00.000"
"315676	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 4 Bassa Valle Camonica	NULL	NULL	da prelievo venatorio - abbattuto	NULL	200	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Darfo Boario Terme	Località Bessimo	2021	9	2021-09-16 00:00:00.000"
"315760	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 8 Alto Garda	M	Cl 0: 0-12 mesi \ 0-1 anni	da prelievo venatorio - abbattuto	NULL	800	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Gargnano	Località Faldone	2021	9	2021-09-16 00:00:00.000"
"315775	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 8 Alto Garda	F	Cl 0: 0-12 mesi \ 0-1 anni	da prelievo venatorio - abbattuto	NULL	800	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Gargnano	Località Faldone	2021	9	2021-09-16 00:00:00.000"
"315977	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 8 Alto Garda	F	Cl 0: 0-12 mesi \ 0-1 anni	da piani di abbattimento - abbattuto	NULL	700	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Gargnano	Località Somoel	2021	9	2021-09-18 00:00:00.000"
"315987	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 8 Alto Garda	F	Cl 1: 13-24 mesi \ 1-2 anni	da piani di abbattimento - abbattuto	NULL	550	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Gargnano	Località Faldoncino	2021	9	2021-09-19 00:00:00.000"
"316001	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 8 Alto Garda	F	Cl 1: 13-24 mesi \ 1-2 anni	da piani di abbattimento - abbattuto	NULL	900	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Valvestino	Località	2021	9	2021-09-19 00:00:00.000"
"316027	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 8 Alto Garda	F	Cl 2: > 25 mesi \ > 2 anni	da prelievo venatorio - abbattuto	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Toscolano-Maderno	Località Gaino Puncerine	2021	9	2021-09-18 00:00:00.000"
"316042	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 6 Tavernole sul Mella	F	NULL	da piani di abbattimento - abbattuto	NULL	1400	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Tavernole sul Mella	Località Stalletti	2021	9	2021-09-18 00:00:00.000"
"316054	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 8 Alto Garda	NULL	Cl 2: > 25 mesi \ > 2 anni	da piani di abbattimento - abbattuto	NULL	650	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Tremosine	Località Polzone	2021	9	2021-09-15 00:00:00.000"
"316902	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 8 Alto Garda	F	Cl 2: > 25 mesi \ > 2 anni	da piani di abbattimento - abbattuto	NULL	850	Congelato	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Gargnano	Località Avertis	2021	9	2021-09-16 00:00:00.000"
"317746	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Ambito Territoriale di Caccia (A.T.C.) Unico	F	Cl 2: > 25 mesi \ > 2 anni	altro	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Paspardo	Località Campo Sportivo	2021	9	2021-09-18 00:00:00.000"
"317751	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 8 Alto Garda	F	Cl 0: 0-12 mesi \ 0-1 anni	da prelievo venatorio - abbattuto	NULL	900	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Gargnano	Località Patom	2021	9	2021-09-19 00:00:00.000"
"317777	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Ambito Territoriale di Caccia (A.T.C.) Unico	F	Cl 2: > 25 mesi \ > 2 anni	altro	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Paspardo	Località Campo Sportivo	2021	9	2021-09-18 00:00:00.000"
"317781	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 8 Alto Garda	M	Cl 0: 0-12 mesi \ 0-1 anni	da piani di abbattimento - abbattuto	NULL	700	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Gargnano	Località Tesol	2021	9	2021-09-20 00:00:00.000"
"317790	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 8 Alto Garda	M	Cl 0: 0-12 mesi \ 0-1 anni	da piani di abbattimento - abbattuto	NULL	700	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Gargnano	Località Tesol	2021	9	2021-09-20 00:00:00.000"
"320027	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 8 Alto Garda	M	Cl 2: > 25 mesi \ > 2 anni	da piani di abbattimento - abbattuto	NULL	500	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Tremosine	Località Val Degoi Bondo	2021	9	2021-09-20 00:00:00.000"
"320878	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 7 Valle Sabbia	M	Cl 1: 13-24 mesi \ 1-2 anni	da prelievo venatorio - abbattuto	NULL	400	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Vobarno	Località Carvanno	2021	9	2021-09-20 00:00:00.000"
"320892	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 8 Alto Garda	M	Cl 2: > 25 mesi \ > 2 anni	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Gardone Riviera	Località Gardone Sopra	2021	9	2021-09-20 00:00:00.000"
"321139	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	NULL	NULL	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	1	FASCETTA 703	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	ND	Non Definito	NULL	2021	9	2021-09-22 00:00:00.000"
"321139	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	NULL	NULL	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	2	FASCETTA 704	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	ND	Non Definito	NULL	2021	9	2021-09-22 00:00:00.000"
"321139	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	NULL	NULL	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	3	FASCETTA 705	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	ND	Non Definito	NULL	2021	9	2021-09-22 00:00:00.000"
"321139	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	NULL	NULL	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	4	FASCETTA 706	P	Positivo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	ND	Non Definito	NULL	2021	9	2021-09-22 00:00:00.000"
"321139	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	NULL	NULL	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	5	FASCETTA 707	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	ND	Non Definito	NULL	2021	9	2021-09-22 00:00:00.000"
"321139	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	NULL	NULL	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	6	FASCETTA 708	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	ND	Non Definito	NULL	2021	9	2021-09-22 00:00:00.000"
"321139	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	NULL	NULL	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	7	FASCETTA 709	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	ND	Non Definito	NULL	2021	9	2021-09-22 00:00:00.000"
"321139	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	NULL	NULL	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	8	FASCETTA 710	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	ND	Non Definito	NULL	2021	9	2021-09-22 00:00:00.000"
"321139	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	NULL	NULL	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	9	FASCETTA 711	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	ND	Non Definito	NULL	2021	9	2021-09-22 00:00:00.000"
"321139	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	NULL	NULL	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	10	FASCETTA 712	P	Positivo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	ND	Non Definito	NULL	2021	9	2021-09-22 00:00:00.000"
"321139	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	NULL	NULL	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	11	FASCETTA 713	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	ND	Non Definito	NULL	2021	9	2021-09-22 00:00:00.000"
"321139	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	NULL	NULL	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	12	FASCETTA 714	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	ND	Non Definito	NULL	2021	9	2021-09-22 00:00:00.000"
"321139	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	NULL	NULL	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	13	FASCETTA 715	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	ND	Non Definito	NULL	2021	9	2021-09-22 00:00:00.000"
"321139	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	NULL	NULL	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	14	FASCETTA 716	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	ND	Non Definito	NULL	2021	9	2021-09-22 00:00:00.000"
"321139	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	NULL	NULL	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	15	FASCETTA 717	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	ND	Non Definito	NULL	2021	9	2021-09-22 00:00:00.000"
"321139	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	NULL	NULL	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	16	FASCETTA 722	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	ND	Non Definito	NULL	2021	9	2021-09-22 00:00:00.000"
"321139	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	NULL	NULL	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	17	FASCETTA 723	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	ND	Non Definito	NULL	2021	9	2021-09-22 00:00:00.000"
"321139	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	NULL	NULL	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	18	FASCETTA 724	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	ND	Non Definito	NULL	2021	9	2021-09-22 00:00:00.000"
"321139	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	NULL	NULL	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	19	FASCETTA 725	P	Positivo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	ND	Non Definito	NULL	2021	9	2021-09-22 00:00:00.000"
"321139	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	NULL	NULL	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	20	FASCETTA 726	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	ND	Non Definito	NULL	2021	9	2021-09-22 00:00:00.000"
"321139	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	NULL	NULL	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	21	FASCETTA 727	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	ND	Non Definito	NULL	2021	9	2021-09-22 00:00:00.000"
"321139	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	NULL	NULL	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	22	FASCETTA 728	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	ND	Non Definito	NULL	2021	9	2021-09-22 00:00:00.000"
"321139	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	NULL	NULL	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	23	FASCETTA 729	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	ND	Non Definito	NULL	2021	9	2021-09-22 00:00:00.000"
"321139	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	NULL	NULL	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	24	FASCETTA 731	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	ND	Non Definito	NULL	2021	9	2021-09-22 00:00:00.000"
"321139	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	NULL	NULL	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	25	FASCETTA 732	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	ND	Non Definito	NULL	2021	9	2021-09-22 00:00:00.000"
"321139	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	NULL	NULL	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	26	FASCETTA 733	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	ND	Non Definito	NULL	2021	9	2021-09-22 00:00:00.000"
"321139	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	NULL	NULL	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	27	FASCETTA 734	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	ND	Non Definito	NULL	2021	9	2021-09-22 00:00:00.000"
"321139	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	NULL	NULL	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	28	FASCETTA 735	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	ND	Non Definito	NULL	2021	9	2021-09-22 00:00:00.000"
"321139	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	NULL	NULL	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	29	FASCETTA 736	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	ND	Non Definito	NULL	2021	9	2021-09-22 00:00:00.000"
"321139	Sede Territoriale di Cremona	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	NULL	NULL	NULL	da piani di abbattimento - abbattuto	NULL	NULL	Fresco	NULL	30	FASCETTA 737	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	ND	Non Definito	NULL	2021	9	2021-09-22 00:00:00.000"
"322101	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Ambito Territoriale di Caccia (A.T.C.) Unico	F	Cl 0: 0-12 mesi \ 0-1 anni	altro	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Monticelli Brusati	Località Vigne	2021	9	2021-09-21 00:00:00.000"
"322108	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Ambito Territoriale di Caccia (A.T.C.) Unico	F	Cl 0: 0-12 mesi \ 0-1 anni	altro	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Gussago	Località Quarone	2021	9	2021-09-21 00:00:00.000"
"322111	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Ambito Territoriale di Caccia (A.T.C.) Unico	M	Cl 1: 13-24 mesi \ 1-2 anni	altro	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Monticelli Brusati	Località Vigne	2021	9	2021-09-21 00:00:00.000"
"322117	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Ambito Territoriale di Caccia (A.T.C.) Unico	M	Cl 1: 13-24 mesi \ 1-2 anni	altro	NULL	NULL	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Ome	Località Rotonda Grande	2021	9	2021-09-21 00:00:00.000"
"322414	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 6 Tavernole sul Mella	M	Cl 2: > 25 mesi \ > 2 anni	da prelievo venatorio - abbattuto	NULL	400	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Marcheno	Località Parte	2021	9	2021-09-22 00:00:00.000"
"324125	Sede Territoriale di Brescia	Brucella abortus/melitensis/suis: anticorpi	CINGHIALE	BS - Comprensorio Alpino (C.A.) 2 Edolo	F	Cl 2: > 25 mesi \ > 2 anni	altro	NULL	1500	Fresco	NULL	1	NULL	N	Negativo	NULL	Monitoraggio fauna selvatica Lombardia	MP 04/125 rev. 1	BS	Edolo	Località Corvedali	2021	9	2021-09-23 00:00:00.000"
